Street Name	Record Count	Years	Amendment	Notes
Southville Road	103	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Speedwell Street	45	1876; 1886; 1887; 1897		
Speke Street	78	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Spencer Road	65	1894; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
SPINEY	17	1971		Investigate
SPRING	13	1927		Investigate
Spring Garden Institute	15	1927		
Spring Gardens	65	1887; 1893; 1894; 1897; 1899; 1905; 1927; 1936; 1938; 1946		
Spring Street	103	1886; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
SPRINGFIELD PREPARATORY SCHOOL	453	1971		Investigate
Spytty Lane	93	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Spytty Road	7	1971	Spytty Road	
St. Anne's Crescent	21	1946; 1950; 1971		
St. Bride's Crescent	119	1936; 1938; 1946; 1950; 1971		
St. Edward Street	1213	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. GEORGE's BUILDINGS	4	1890		
St. GEORGE's BUILDINGS—	2	1893		
St. John's Road	674	1894; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
St. Julian Street	400	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
St. Julian's Avenue	328	1905; 1914; 1927; 1933; 1938; 1946; 1950		
St. Julian's Park	234	1927		
St. Julian's Road	897	1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. LIST	475	1878		Investigate
St. Mark's Crescent	495	1887; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. Mary Street	900	1876; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. Mary's Road	316	1893; 1894		
St. MARY's ROAD	24	1899		
St. Mary's Road—	25	1893		
St. Michael Street	366	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. Stephen's Road	183	1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
St. Vincent's Road	325	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
St. Woollos Road	27	1876		
St. Woolos Place	200	1886; 1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
St. Woolos Road	328	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Stafford Road	419	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Stanford Road	32	1971	Stanford Road	
Stanley Road	80	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Star Buildings	9	1933; 1971		
Station Approach	29	1938; 1946		
Station Chambers	4	1933		
Station Street	210	1876; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Station Yard	3	1876		
Steam Packet Chambers	3	1905; 1927; 1938		
Steer Crescent	14	1971	Steer Crescent	
Stelvio Park Avenue	117	1938; 1946; 1950; 1971		
Stelvio Park Crescent	32	1950; 1971		
Stelvio Park Drive	254	1938; 1946; 1950; 1971		
Stephenson Street	8	1950; 1971		
Sterndale Road	33	1971	Sterndale Road	
Stockton Road	985	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Stow Chambers	3	1905; 1938; 1946		
STOW CHAMBERS—	7	1894		
Stow Hill	1808	1876; 1878; 1887; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
STOW HILL	166	1899		
Stow Hill Baptist Church	4	1927	Stow Hill Baptist Church	
Stow Hill's Hill (Now Bishopstow)	1	1933		Investigate
Stow Park	37	1876		
Stow Park Avenue	348	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Stow Park Circle	127	1936; 1938; 1946; 1950		
Stow Park Circus	75	1897; 1905; 1914		
Stow Park Crescent	203	1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Stow Park Gardens	67	1890; 1893; 1905; 1927; 1933; 1938; 1946		
Stow Park Road	50	1893; 1897		
Stow Park Terrace	7	1933		
Stow Passage	75	1893; 1894; 1897; 1905; 1914; 1933		
Sullivan Circle	35	1971	Sullivan Circle	
Summer Hill Road	94	1893; 1894; 1897		
Summer Hill Villas	43	1876; 1894; 1927; 1933		
SUMMER HILL VILLAS.—	43	1893		
SUMMER HILL—	44	1890		
SUMMERHILL AV	92	1971		
Summerhill Avenue	425	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Surrey Place	98	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Sussex Close	14	1971	Sussex Close	
Sutherland Crescent	19	1971	Sutherland Crescent	
Sutton Road	812	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Swinburne Close	15	1971	Swinburne Close	
Sycamore Avenue	550	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Sylvan Close	14	1971	Sylvan Close	
Talbot Lane	21	1905; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
TALGARTH	196	1890		
Talgarth Place	2	1893; 1894		
TALGARTH PLACE.—	48	1894		
TALGARTH PLACE—	72	1893		
Tallis Close	36	1971	Tallis Close	
Tamar Close	20	1971	Tamar Close	
TAXIS	159	1971		Investigate
TAYLOR	27	1971		Investigate
Tees Close	20	1971	Tees Close	
Temperance Cottages	32	1933		
Temperance Hall	7	1927		
Temple Street	444	1876; 1878; 1886; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Tennyson Road	548	1933; 1936; 1938; 1946; 1950; 1971		
Thames Close	20	1971	Thames Close	
THE ALBERT	18	1890		
THE AVENUE—	24	1893; 1894		
The Bridge	3	1876		
The Camp	4	1933		
The Docks	56	1876		
The Market house	6	1893		
THE MARKET HOUSE—	66	1899		
THE NEW THEATRE	55	1890		
THE NEWPORT STEAM LAUNDRY CO	44	1927		Investigate
THE OLD CEMETERY-PLACE. WOOLOS-ROAD	8	1878		Investigate
The Rookery	14	1897		
THE TABERNACLE	43	1890		
The Town Dock	18	1914		
THE WELSH CALVINISTIC	2	1890		
The Wharfs	55	1897		
THIRD ROADWAY	10	1890		
Thomas Street	98	1876; 1878; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Thompson Avenue	295	1946; 1950; 1971		
Thompson Close	32	1971	Thompson Close	
Thompson Lane	42	1897; 1899; 1905; 1914; 1927; 1933		
Thompson Wm	41	1899		
Tillery wharf	14	1894; 1899		
Tippet Close	23	1971	Tippet Close	
Tist Church	147	1927	Tist Church	Investigate
Tone Close	60	1971	Tone Close	
Tone Road	52	1971	Tone Road	
Tone Square	19	1971	Tone Square	
Toomb's Court	3	1886; 1894		
Toronto Close	12	1971	Toronto Close	
Torridge Road	75	1971	Torridge Road	
TOWN HALL :	4	1890		
Town Hall Chambers	1	1905		
TOWN HALL CHAMBERS	7	1899		
TOWN HALL—	28	1893; 1894; 1899		
Tragare Street	32	1893		
Transporter Bridge	5	1927	Transporter Bridge	Investigate
Traston Road	59	1971	Traston Road	
Tre-Ap-Gwilym	33	1933		Investigate
Treberth	56	1971	Treberth	
Treberth Estate	353	1946; 1950; 1971		
Tredegar Chambers	4	1886; 1905; 1938; 1946		
TREDEGAR CHAMBERS	12	1899		
TREDEGAR CHAMBERS—	30	1890		
Tredegar Place	103	1876; 1878; 1893; 1894; 1899; 1905; 1933; 1938; 1946		
TREDEGAR PLACE	11	1899		
TREDEGAR PLACE—	126	1887		
Tredegar Street	111	1876; 1878; 1886; 1897; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
TREDEGAR WHARF	1	1894		
Tredegar Wharf Schools	32	1894		
TREGAR PLACE—	4	1894		
Tregare Street	158	1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
TREGEDGAR CHAMBERS—	8	1894		
Trent Road	52	1971	Trent Road	
Trevethick Close	28	1971	Trevethick Close	
Triley Street	10	1897		
Trinity Place	153	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Troston Lane	16	1936		
Troston Road	87	1905; 1914; 1927; 1933; 1946		
Trostrey Street	233	1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Trostron Road	31	1950		
Tudor Road	214	1933; 1936; 1938; 1946; 1950; 1971		
Tunnel Terrace	569	1876; 1878; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Turner Street	189	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Tweedy Lane	3	1950; 1971		
Two villas void	18	1894		
Tyllwyd Road	72	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Tyne Close	13	1971	Tyne Close	
UNION	50	1890		
Union Lane	13	1893; 1894; 1897; 1899; 1905; 1914; 1927		
Union Street	331	1876; 1878; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Upper Alma Street	189	1876; 1878		
Upper Durham Road	1	1905		
Upper Lewis Street	7	1876		
Upper Merchant Street	7	1876		
UPPER PART	38	1890		
Upper Raglan Street	10	1876		
Upton Place	31	1876; 1905; 1927; 1933; 1938; 1946		
UPTON PLACE—	76	1893; 1894		
Upton Road	403	1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Usk Street	673	1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Vale View	20	1971	Vale View	
Van Dyke Close	13	1971	Van Dyke Close	
Vanbrugh Gardens	17	1950; 1971		
Vancouver Drive	71	1971	Vancouver Drive	
Vaughan Cottages	2	1876		
Vaughan Terrace	26	1876; 1886; 1893; 1894		
VAUGHAN TERRACE—	13	1890		
Vaughan Williams Drive	40	1950		
Vermeer Crescent	21	1971	Vermeer Crescent	
Vicarage Hill	63	1927; 1933; 1938; 1946; 1950; 1971		
Vicarage Lane	149	1893; 1894		
Vice Station	20	1971	Vice Station	Investigate
Victoria Avenue	1212	1897; 1899; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Victoria Chambers	31	1887; 1905; 1938; 1946		
VICTORIA CHAMBERS	59	1899		
Victoria Crescent	325	1876; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
VICTORIA HALL	24	1887		
VICTORIA HALL—	183	1887; 1890		
Victoria Lane	83	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Victoria Place	325	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Victoria Road	81	1876; 1878; 1886; 1893; 1905; 1938; 1946; 1971		
VICTORIA ROAD	58	1899		
Victoria Road Congregation	40	1893		
Victoria Square	99	1886; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Vine Place	318	1890; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
VINE PLACE—	14	1893; 1894		
Vipond J. and Co.'s wharf	10	1893		
Vivian Road	538	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walford Davies Drive	73	1950; 1971		
Walford Street	590	1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wallis Street	152	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walmer Road	381	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walsall Street	578	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walton Close	20	1971	Walton Close	
Ward Close	20	1971	Ward Close	
Warlock Close	20	1971	Warlock Close	
Warwick Road	190	1914; 1927; 1933; 1938; 1946; 1950		
Watchhouse Parade	219	1878; 1897; 1905; 1914; 1933; 1938; 1946; 1950		
Watchouse Parade	90	1927; 1971		
Water's Lane	8	1893; 1933		
Waterloo Gardens	13	1933		
Waterloo Road	444	1876; 1878; 1887; 1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
WATERLOO ROAD	52	1899		
Waterloo Wharf	1	1933		
Waters Cottages	6	1933		
Waters Lane	29	1897; 1905; 1914; 1936; 1938; 1946; 1950; 1971		
Waters' Lane	9	1878; 1886; 1887		
WATER’S LANE	18	1899		
Wavell Drive	49	1971	Wavell Drive	
Waveney Close	6	1971	Waveney Close	
Weare Close	64	1971	Weare Close	
Wedlock's Court	3	1886; 1887		
Wednesbury Street	101	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Welden Grange Close	18	1971	Welden Grange Close	
Welland Circle	53	1971	Welland Circle	
Welland Crescent	113	1971	Welland Crescent	
Wellington Road	12	1971	Wellington Road	
Wells Close	51	1950; 1971		
Wesley Buildings	7	1894; 1933		
WESLEY BUILDINGS	3	1899		
Wesley Chambers	37	1894; 1905; 1933; 1938; 1946		
WESLEY CHAMBERS	23	1899		
Wesley Park Road	20	1971	Wesley Park Road	
Wesley Place	35	1893; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
WESLEY PLACE	3	1899		
WESLEYAN	5	1890		
West End Buildings	1	1933		
WEST END BUILDINGS—	115	1890; 1893; 1894		
West Gaer Road	12	1936	West Gaer Road	
West Market Street	156	1876; 1878; 1887; 1893; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
WEST MARKET STREET	18	1899		
West Park	3	1905; 1938; 1946		
West Park Road	303	1893; 1894; 1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950		
WEST PARK ROAD	38	1899		
West Street	551	1876; 1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Western Avenue	333	1936; 1938; 1946; 1950; 1971		
Western Mail Chambers	4	1927	Western Mail Chambers	
Westfield	1	1927	Westfield	
Westfield Avenue	123	1938; 1946; 1950; 1971		
Westfield Drive	11	1971	Westfield Drive	
Westfield Road	201	1914; 1927; 1936; 1938; 1946; 1971		
WESTFIELD ROAD	12	1899		
Westfield Road (Clytha Park)	23	1933; 1950		
Westfield Road (Malpas)	64	1938; 1950		
WESTFIELD ROAD—	12	1893		
Westfield Way	53	1971	Westfield Way	
WESTGATE	177	1890		
Westgate Buildings	7	1894; 1933		
Westgate Chambers	7	1886; 1887; 1893; 1905; 1938; 1946		
WESTGATE CHAMBERS	1	1899		
WESTGATE CHAMBERS—	11	1887		
Westminster Bank Chambers	2	1938; 1946		
Westmoor Close	15	1971	Westmoor Close	
Westville Road	141	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wharf	2	1971	Wharf	Investigate
Wharf Road	720	1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
WHARF ROAD TERRACE:	12	1893		
WHARF ROAD TERRACE—	80	1890; 1894		
Wharves (The)	205	1878; 1905; 1914		
Wheeler Street	419	1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Whitby Place	59	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
White Lion Court	11	1927; 1933		
Whitstone Road	568	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Whittle Drive	11	1971	Whittle Drive	
Wilde Miss	4	1894		
Williams Street	907	1876; 1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Willow Close	31	1971	Willow Close	
Wilson Road	31	1971	Wilson Road	
Wilson Street	161	1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Winchester Chambers	9	1927; 1933		
Windrush Close	77	1971	Windrush Close	
Windsor Road	377	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Windsor Terrace	244	1876; 1878; 1886; 1893; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wingate Street	231	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Winmill Street	318	1878; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wise Harris	169	1899		
Wisteria Close	15	1971	Wisteria Close	
Witham Street	627	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Withey Bed	35	1905; 1914; 1927; 1936; 1938; 1946; 1950; 1971		
WITHEY BED.—	60	1890		
Wolseley street	557	1878; 1887; 1893; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Woodland Avenue	67	1936		
Woodland Park	23	1886; 1890; 1897; 1905		
Woodland Park Road	319	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Woodland Road	436	1890; 1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
WOODLAND TERRACE	16	1890		
Woodlands Drive	54	1938; 1946; 1950; 1971		
Woodville Road	234	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Worcester Crescent	88	1946; 1950; 1971		
Worden Road	86	1936		
Wordsworth Road	32	1946; 1950; 1971		
Wringon Terrace—	24	1893		
WRINGTON	31	1890		
Wrington Terrace	73	1894; 1899; 1933		
Wyastone Flats	3	1933		
Wyeverne Road	75	1936; 1938; 1946; 1950		
Wyndham Street	88	1876; 1878; 1886; 1890; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wyndham Terrace	31	1878; 1886; 1890; 1893; 1894		
WYNDHAM TERRACE.—	111	1890		
WYNDHAM TERRACE—	264	1887		
Wyre Crescent	59	1971		
Wyverne Road	18	1927		
Y.M.C.A. BUILDINGS	1	1971		
Yeo Close	31	1971	Yeo Close	
YEO ROAD	3	1971		
Yewberry Close	10	1971	Yewberry Close	
Yewberry Lane	21	1971	Yewberry Lane	
York Place	747	1876; 1878; 1886; 1890; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
York Road	180	1890; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
